?cls	?xref
<http://purl.obolibrary.org/obo/PLANA_0002089>	"PMID:16344473"
<http://purl.obolibrary.org/obo/PLANA_0002089>	"PMID:27074666"
<http://purl.obolibrary.org/obo/PLANA_0002089>	"UBERON:0003133"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:30194301"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:19048075"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:22479207"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:20215344"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:24367277"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:22543868"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:29674432"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:18786419"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:29100657"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:17670787"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:26711341"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:26114597"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:22427692"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:23629965"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:27013241"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:26457503"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:18456843"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:25956527"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:27502555"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:20223763"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:24992682"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:29906446"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:16872450"
<http://purl.obolibrary.org/obo/PLANA_0002112>	"PMID:25558068"
<http://purl.obolibrary.org/obo/PLANA_0000508>	"GO:0098609"
<http://purl.obolibrary.org/obo/PLANA_0002008>	"PMID:25356635"
<http://purl.obolibrary.org/obo/PLANA_0002008>	"PMID:17553481"
<http://purl.obolibrary.org/obo/PLANA_0002008>	"PMID:16033796"
<http://purl.obolibrary.org/obo/PLANA_0002008>	"PMID:27800171"
<http://purl.obolibrary.org/obo/PLANA_0002008>	"PMID:18202849"
<http://purl.obolibrary.org/obo/PLANA_0002008>	"PMID:28495872"
<http://purl.obolibrary.org/obo/PLANA_0002008>	"PMID:22445864"
<http://purl.obolibrary.org/obo/PLANA_0002008>	"PMID:25493551"
<http://purl.obolibrary.org/obo/PLANA_0002008>	"PMID:23903188"
<http://purl.obolibrary.org/obo/PLANA_0002008>	"PMID:25254346"
<http://purl.obolibrary.org/obo/PLANA_0002008>	"PMID:23318641"
<http://purl.obolibrary.org/obo/PLANA_0002008>	"PMID:21566185"
<http://purl.obolibrary.org/obo/PLANA_0002008>	"PMID:20707997"
<http://purl.obolibrary.org/obo/PLANA_0002008>	"PMID:17251262"
<http://purl.obolibrary.org/obo/PLANA_0002008>	"GO:0030424"
<http://purl.obolibrary.org/obo/PLANA_0002008>	"PMID:25772472"
<http://purl.obolibrary.org/obo/PLANA_0000525>	"GO:0043226"
<http://purl.obolibrary.org/obo/PLANA_0000216>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0000216>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000216>	"PMID:27149082"
<http://purl.obolibrary.org/obo/PLANA_0000216>	"PMID:25278423"
<http://purl.obolibrary.org/obo/PLANA_0000216>	"PMID:28812561"
<http://purl.obolibrary.org/obo/PLANA_0000216>	"PMID:28434803"
<http://purl.obolibrary.org/obo/PLANA_0000216>	"PMID:22074376"
<http://purl.obolibrary.org/obo/PLANA_0000216>	"PMID:17376870"
<http://purl.obolibrary.org/obo/PLANA_0000216>	"https://doi.org/10.1101/279364"
<http://purl.obolibrary.org/obo/PLANA_0000216>	"PMID:22371573"
<http://purl.obolibrary.org/obo/PLANA_0000216>	"PMID:20967238"
<http://purl.obolibrary.org/obo/PLANA_0000216>	"PMID:16344473"
<http://purl.obolibrary.org/obo/PLANA_0000216>	"PMID:18942102"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:21282632"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:25356635"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:19048075"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:17553481"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:22339734"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:26618653"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:16033796"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:27800171"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:18202849"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:28495872"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:22445864"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:17905225"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:25493551"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:22884275"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:21852957"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:29674432"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:23250205"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:24922054"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:29674431"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:27068018"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:27606067"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:17390146"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:22427692"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:24063805"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:30399335"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:22549959"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:30485821"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:28216315"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:28137894"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:25254346"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:30471994"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:26017970"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:29547123"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:20967238"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:28976975"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:23318641"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:22411224"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:30143032"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:27612384"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:17251262"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:28245923"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:25772472"
<http://purl.obolibrary.org/obo/PLANA_0000017>	"PMID:17942485"
<http://purl.obolibrary.org/obo/BSPO_0000092>	"FBql:00005881"
<http://purl.obolibrary.org/obo/PLANA_0000553>	"CL:0000100"
<http://purl.obolibrary.org/obo/PLANA_0000553>	"FMA:83617"
<http://purl.obolibrary.org/obo/PLANA_0000553>	"BTO:0000312"
<http://purl.obolibrary.org/obo/PLANA_0000553>	"WBbt:0005409"
<http://purl.obolibrary.org/obo/PLANA_0002052>	"https://doi.org/10.1101/279364"
<http://purl.obolibrary.org/obo/PLANA_0002052>	"PMID:30608231"
<http://purl.obolibrary.org/obo/PLANA_0002052>	"GO:0005811"
<http://purl.obolibrary.org/obo/PLANA_0002033>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/BSPO_0001001>	"http://upload.wikimedia.org/wikipedia/commons/3/34/Anatomical_Directions_and_Axes.JPG"
<http://purl.obolibrary.org/obo/PLANA_0000127>	"PMID:22074376"
<http://purl.obolibrary.org/obo/PLANA_0002028>	"PMID:30962434"
<http://purl.obolibrary.org/obo/PLANA_0002028>	"PMID:30471994"
<http://purl.obolibrary.org/obo/PLANA_0002004>	"PMID:30194301"
<http://purl.obolibrary.org/obo/PLANA_0002004>	"PMID:22479207"
<http://purl.obolibrary.org/obo/PLANA_0002004>	"PMID:21664348"
<http://purl.obolibrary.org/obo/PLANA_0002004>	"PMID:21458439"
<http://purl.obolibrary.org/obo/PLANA_0002004>	"PMID:24063805"
<http://purl.obolibrary.org/obo/PLANA_0002004>	"PMID:23318635"
<http://purl.obolibrary.org/obo/PLANA_0002004>	"PMID:19174194"
<http://purl.obolibrary.org/obo/PLANA_0002004>	"PMID:28287248"
<http://purl.obolibrary.org/obo/PLANA_0002004>	"PMID:20707997"
<http://purl.obolibrary.org/obo/PLANA_0002004>	"PMID:18287199"
<http://purl.obolibrary.org/obo/PLANA_0002004>	"PMID:21806978"
<http://purl.obolibrary.org/obo/PLANA_0002004>	"PMID:18063757"
<http://purl.obolibrary.org/obo/PLANA_0002004>	"PMID:22451003"
<http://purl.obolibrary.org/obo/PLANA_0004512>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0004512>	"OCLC:464776945"
<http://purl.obolibrary.org/obo/PLANA_0004512>	"https://github.com/obophenotype/planaria-ontology/blob/master/metadata/planarefs/planaref-0000001.md"
<http://purl.obolibrary.org/obo/PLANA_0004512>	"OCLC:82522822"
<http://purl.obolibrary.org/obo/PLANA_0004512>	"OCLC:20423827"
<http://purl.obolibrary.org/obo/PLANA_0000085>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0002084>	"PMID:23903188"
<http://purl.obolibrary.org/obo/PLANA_0002084>	"GO:0043195"
<http://purl.obolibrary.org/obo/PLANA_0000560>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000560>	"CL:0000104"
<http://purl.obolibrary.org/obo/PLANA_0000560>	"PMID:18499291"
<http://purl.obolibrary.org/obo/PLANA_0000560>	"FMA:67287"
<http://purl.obolibrary.org/obo/PLANA_0000460>	"UBERON:0000935"
<http://purl.obolibrary.org/obo/PLANA_0004506>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0004506>	"PMID:23652002"
<http://purl.obolibrary.org/obo/PLANA_0000055>	"PMID:17553481"
<http://purl.obolibrary.org/obo/PLANA_0000211>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0000211>	"OCLC:464776945"
<http://purl.obolibrary.org/obo/PLANA_0000211>	"https://github.com/obophenotype/planaria-ontology/blob/master/metadata/planarefs/planaref-0000001.md"
<http://purl.obolibrary.org/obo/PLANA_0000211>	"OCLC:82522822"
<http://purl.obolibrary.org/obo/PLANA_0000211>	"OCLC:20423827"
<http://purl.obolibrary.org/obo/PLANA_0000233>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000233>	"PMID:25278423"
<http://purl.obolibrary.org/obo/PLANA_0000233>	"PMID:22074376"
<http://purl.obolibrary.org/obo/PLANA_0000233>	"https://doi.org/10.1101/279364"
<http://purl.obolibrary.org/obo/PLANA_0000233>	"PMID:20967238"
<http://purl.obolibrary.org/obo/PLANA_0000027>	"PMID:28812561"
<http://purl.obolibrary.org/obo/PLANA_0000027>	"PMID:19022767"
<http://purl.obolibrary.org/obo/PLANA_0000027>	"PMID:11972158"
<http://purl.obolibrary.org/obo/PLANA_0002140>	"OCLC:16809160"
<http://purl.obolibrary.org/obo/BSPO_0000382>	"FBql:00005844"
<http://purl.obolibrary.org/obo/PLANA_0002000>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0002010>	"PMID:21282632"
<http://purl.obolibrary.org/obo/PLANA_0002010>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0002010>	"PMID:21828097"
<http://purl.obolibrary.org/obo/PLANA_0002010>	"PMID:21937596"
<http://purl.obolibrary.org/obo/PLANA_0002010>	"GO:0036064"
<http://purl.obolibrary.org/obo/PLANA_0004534>	"PMID:27149082"
<http://purl.obolibrary.org/obo/PLANA_0004534>	"PMID:22074376"
<http://purl.obolibrary.org/obo/PLANA_0004534>	"PMID:20844018"
<http://purl.obolibrary.org/obo/PLANA_0004534>	"PMID:19022767"
<http://purl.obolibrary.org/obo/PLANA_0000231>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0000231>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000231>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0000231>	"PMID:27149082"
<http://purl.obolibrary.org/obo/PLANA_0000231>	"PMID:27501047"
<http://purl.obolibrary.org/obo/PLANA_0000231>	"PMID:28434803"
<http://purl.obolibrary.org/obo/PLANA_0000231>	"PMID:22074376"
<http://purl.obolibrary.org/obo/PLANA_0000231>	"PMID:19247960"
<http://purl.obolibrary.org/obo/PLANA_0000231>	"https://doi.org/10.1101/279364"
<http://purl.obolibrary.org/obo/PLANA_0000231>	"PMID:17390146"
<http://purl.obolibrary.org/obo/PLANA_0000231>	"PMID:16344473"
<http://purl.obolibrary.org/obo/PLANA_0000231>	"PMID:23652002"
<http://purl.obolibrary.org/obo/PLANA_0000231>	"PMID:16932928"
<http://purl.obolibrary.org/obo/PLANA_0000231>	"PMID:18942102"
<http://purl.obolibrary.org/obo/PLANA_0000224>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000224>	"PMID:27149082"
<http://purl.obolibrary.org/obo/PLANA_0000224>	"PMID:25278423"
<http://purl.obolibrary.org/obo/PLANA_0000224>	"PMID:22074376"
<http://purl.obolibrary.org/obo/PLANA_0000224>	"ASIN:B000M4NK9M"
<http://purl.obolibrary.org/obo/PLANA_0000224>	"PMID:20967238"
<http://purl.obolibrary.org/obo/PLANA_0000224>	"PMID:23652002"
<http://purl.obolibrary.org/obo/PLANA_0000224>	"PMID:18942102"
<http://purl.obolibrary.org/obo/PLANA_0000564>	"PMID:26711341"
<http://purl.obolibrary.org/obo/PLANA_0000564>	"PMID:25254346"
<http://purl.obolibrary.org/obo/PLANA_0000564>	"PMID:23123964"
<http://purl.obolibrary.org/obo/PLANA_0000564>	"PMID:23954785"
<http://purl.obolibrary.org/obo/PLANA_0000564>	"PMID:29184198"
<http://purl.obolibrary.org/obo/PLANA_0000564>	"CL:2000032"
<http://purl.obolibrary.org/obo/PLANA_0000104>	"OCLC:16809160"
<http://purl.obolibrary.org/obo/PLANA_0002018>	"PMID:24737865"
<http://purl.obolibrary.org/obo/PLANA_0000081>	"OCLC:16809160"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:30194301"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:21282632"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:25356635"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:17553481"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:30962434"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:21664348"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:27501047"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:27240733"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:24173799"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:19247960"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:25017721"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:24120894"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:21356107"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:22439894"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:20865784"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"https://doi.org/10.1101/279364"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:29674432"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:23250205"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:27864883"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:21458439"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:23903188"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:24950970"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:29100657"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:21828097"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:27542689"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:29674431"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:22899852"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:26114597"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:26651295"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:24063805"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:23318635"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:19174194"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:24415944"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:26457503"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:28216315"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:27612382"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:27551436"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:27150006"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:23235145"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:25956527"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:24992682"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:29906446"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:25558068"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:25254346"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:27122174"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:28287248"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:30471994"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:29547123"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:20967238"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:28807897"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:28292427"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:29158443"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:23405188"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:23318641"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:21566185"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:22411224"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:20707997"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:30143032"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:27612384"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:23079596"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:19933103"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:26062938"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:27034770"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:27441386"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:27063937"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:28686611"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:18287199"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:23954785"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:21806978"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:24737865"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:28245923"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:28461239"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:24040508"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:17942485"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:27074666"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:18063757"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:26556349"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:21179478"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:30282036"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:21566195"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:30383829"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:22451003"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:24238224"
<http://purl.obolibrary.org/obo/PLANA_0000026>	"PMID:30297872"
<http://purl.obolibrary.org/obo/PLANA_0002088>	"PMID:21664348"
<http://purl.obolibrary.org/obo/BSPO_0000074>	"FBql:00005855"
<http://purl.obolibrary.org/obo/PLANA_0004521>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0004521>	"PMID:20100474"
<http://purl.obolibrary.org/obo/PLANA_0007551>	"PMID:25254346"
<http://purl.obolibrary.org/obo/PLANA_0002009>	"PMID:26057828"
<http://purl.obolibrary.org/obo/PLANA_0002009>	"PMID:23144623"
<http://purl.obolibrary.org/obo/PLANA_0002009>	"PMID:26912790"
<http://purl.obolibrary.org/obo/PLANA_0002009>	"GO:0005930"
<http://purl.obolibrary.org/obo/PLANA_0007514>	"PMID:30143032"
<http://purl.obolibrary.org/obo/PLANA_0000105>	"CL:0000151"
<http://purl.obolibrary.org/obo/PLANA_0002097>	"PMID:30962434"
<http://purl.obolibrary.org/obo/PLANA_0002097>	"PMID:29674432"
<http://purl.obolibrary.org/obo/PLANA_0002097>	"PMID:27542689"
<http://purl.obolibrary.org/obo/PLANA_0002097>	"PMID:26651295"
<http://purl.obolibrary.org/obo/PLANA_0002097>	"PMID:25254346"
<http://purl.obolibrary.org/obo/PLANA_0000513>	"GO:0044444"
<http://purl.obolibrary.org/obo/GO_0051324>	"Wikipedia:Prophase"
<http://purl.obolibrary.org/obo/PLANA_0000133>	"PMID:18202849"
<http://purl.obolibrary.org/obo/PLANA_0000133>	"PMID:7466176"
<http://purl.obolibrary.org/obo/PLANA_0000062>	"OCLC:16809160"
<http://purl.obolibrary.org/obo/PLANA_0000062>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000062>	"PMID:29674431"
<http://purl.obolibrary.org/obo/PLANA_0000062>	"PMID:30485821"
<http://purl.obolibrary.org/obo/PLANA_0000062>	"PMID:20707997"
<http://purl.obolibrary.org/obo/PLANA_0000062>	"PMID:27063937"
<http://purl.obolibrary.org/obo/PLANA_0000062>	"PMID:21806978"
<http://purl.obolibrary.org/obo/PLANA_0000062>	"PMID:24737865"
<http://purl.obolibrary.org/obo/PLANA_0000062>	"PMID:18063757"
<http://purl.obolibrary.org/obo/PLANA_0004507>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0007529>	"UBERON:0000045"
<http://purl.obolibrary.org/obo/PLANA_0004520>	"PMID:16932928"
<http://purl.obolibrary.org/obo/PLANA_0000059>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0002092>	"PMID:21282632"
<http://purl.obolibrary.org/obo/PLANA_0002092>	"PMID:26618653"
<http://purl.obolibrary.org/obo/PLANA_0002092>	"PMID:16033796"
<http://purl.obolibrary.org/obo/PLANA_0002092>	"PMID:27800171"
<http://purl.obolibrary.org/obo/PLANA_0002092>	"PMID:18202849"
<http://purl.obolibrary.org/obo/PLANA_0002092>	"PMID:22445864"
<http://purl.obolibrary.org/obo/PLANA_0002092>	"PMID:21852957"
<http://purl.obolibrary.org/obo/PLANA_0002092>	"PMID:20865784"
<http://purl.obolibrary.org/obo/PLANA_0002092>	"PMID:15760337"
<http://purl.obolibrary.org/obo/PLANA_0002092>	"PMID:25772472"
<http://purl.obolibrary.org/obo/PLANA_0002055>	"PMID:28216315"
<http://purl.obolibrary.org/obo/PLANA_0002055>	"PMID:25725068"
<http://purl.obolibrary.org/obo/PLANA_0002055>	"FBbt:00005919"
<http://purl.obolibrary.org/obo/PLANA_0007543>	"PMID:25254346"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:27800171"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:18063755"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:23903188"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:24523458"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:30485821"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:24415944"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:28216315"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:24992682"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:29906446"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:25254346"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:29547123"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:28292427"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:26525673"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:23318641"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:26062938"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:23954785"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:23297191"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:24040508"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:27074666"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:24704339"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:28893948"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:25725068"
<http://purl.obolibrary.org/obo/PLANA_0007524>	"PMID:21566195"
<http://purl.obolibrary.org/obo/PLANA_0000535>	"GO:0000792"
<http://purl.obolibrary.org/obo/PLANA_0000504>	"GO:0005902"
<http://purl.obolibrary.org/obo/PLANA_0007547>	"PMID:24415944"
<http://purl.obolibrary.org/obo/PLANA_0000530>	"GO:0099503"
<http://purl.obolibrary.org/obo/PLANA_0000559>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000559>	"PMID:24173799"
<http://purl.obolibrary.org/obo/PLANA_0000559>	"CL:0000106"
<http://purl.obolibrary.org/obo/PLANA_0000559>	"PMID:18499291"
<http://purl.obolibrary.org/obo/PLANA_0000559>	"FMA:67278"
<http://purl.obolibrary.org/obo/PLANA_0002136>	"PMID:27330085"
<http://purl.obolibrary.org/obo/PLANA_0002136>	"AEO:0000203"
<http://purl.obolibrary.org/obo/PLANA_0000063>	"UBERON:0000478"
<http://purl.obolibrary.org/obo/PLANA_0002101>	"PMID:23903188"
<http://purl.obolibrary.org/obo/PLANA_0002101>	"GO:0043083"
<http://purl.obolibrary.org/obo/PLANA_0002038>	"PMID:21828097"
<http://purl.obolibrary.org/obo/PLANA_0002038>	"GO:0005615"
